       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        942 27 May 2025 11:32:58     33.214    12.1772  34.313335     1.6814 5.3064e-02    278.695     99.821     32.909    29.3598    22.1816    1491.25 0.0000e+00
        943 27 May 2025 11:32:58     33.084    12.1752  34.309528     1.7424 5.3075e-02    278.831     99.864     32.780    29.3578    22.1803    1491.24 0.0000e+00
        944 27 May 2025 11:32:58     32.954    12.1734  34.305725     1.7500 5.3052e-02    278.896     99.880     32.651    29.3557    22.1790    1491.23 0.0000e+00
        945 27 May 2025 11:32:58     32.823    12.1715  34.302036     1.6890 5.3052e-02    278.920     99.882     32.522    29.3537    22.1778    1491.22 0.0000e+00
        946 27 May 2025 11:33:00     32.693    12.1697  34.298630     1.6909 5.3110e-02    278.866     99.861     32.393    29.3519    22.1768    1491.21 0.0000e+00
        947 27 May 2025 11:33:00     32.563    12.1680  34.295509     1.6222 5.3145e-02    278.969     99.895     32.264    29.3503    22.1758    1491.20 0.0000e+00
        948 27 May 2025 11:33:00     32.434    12.1664  34.292553     1.6146 5.3168e-02    278.914     99.873     32.137    29.3488    22.1750    1491.19 0.0000e+00
        949 27 May 2025 11:33:00     32.307    12.1649  34.289516     1.7176 5.3156e-02    278.975     99.891     32.010    29.3471    22.1739    1491.18 0.0000e+00
        950 27 May 2025 11:33:00     32.180    12.1635  34.286285     1.7081 5.3006e-02    278.726     99.799     31.885    29.3452    22.1727    1491.17 0.0000e+00
        951 27 May 2025 11:33:01     32.054    12.1621  34.283058     1.6470 5.3075e-02    278.705     99.790     31.760    29.3434    22.1715    1491.16 0.0000e+00
        952 27 May 2025 11:33:01     31.927    12.1606  34.280014     1.6356 5.3017e-02    278.644     99.765     31.634    29.3417    22.1705    1491.15 0.0000e+00
        953 27 May 2025 11:33:01     31.799    12.1593  34.277115     1.7424 5.3145e-02    278.698     99.781     31.507    29.3400    22.1694    1491.14 0.0000e+00
        954 27 May 2025 11:33:01     31.669    12.1580  34.274258     1.7462 5.3075e-02    278.628     99.752     31.379    29.3384    22.1684    1491.14 0.0000e+00
        955 27 May 2025 11:33:01     31.538    12.1568  34.271271     1.7481 5.3110e-02    278.645     99.757     31.249    29.3365    22.1672    1491.13 0.0000e+00
        956 27 May 2025 11:33:02     31.407    12.1556  34.268143     1.7443 5.3040e-02    278.600     99.740     31.118    29.3346    22.1659    1491.12 0.0000e+00
        957 27 May 2025 11:33:02     31.275    12.1544  34.265068     1.6260 5.3098e-02    278.500     99.702     30.988    29.3326    22.1646    1491.11 0.0000e+00
        958 27 May 2025 11:33:02     31.144    12.1532  34.261993     1.6203 5.3156e-02    278.365     99.653     30.859    29.3307    22.1633    1491.10 0.0000e+00
        959 27 May 2025 11:33:02     31.015    12.1520  34.258793     1.6566 5.3029e-02    278.355     99.647     30.730    29.3286    22.1619    1491.09 0.0000e+00
        960 27 May 2025 11:33:02     30.886    12.1507  34.255363     1.6661 5.3180e-02    278.397     99.660     30.603    29.3264    22.1604    1491.08 0.0000e+00
        961 27 May 2025 11:33:02     30.759    12.1494  34.251553     1.7710 5.3156e-02    278.526     99.704     30.477    29.3239    22.1587    1491.07 0.0000e+00
        962 27 May 2025 11:33:04     30.631    12.1479  34.247650     1.7634 5.3052e-02    278.622     99.737     30.350    29.3214    22.1570    1491.06 0.0000e+00
        963 27 May 2025 11:33:04     30.503    12.1463  34.244473     1.6222 5.3075e-02    278.627     99.737     30.223    29.3197    22.1560    1491.05 0.0000e+00
        964 27 May 2025 11:33:04     30.372    12.1448  34.242123     1.6165 5.3087e-02    278.769     99.787     30.094    29.3187    22.1555    1491.05 0.0000e+00
        965 27 May 2025 11:33:04     30.240    12.1435  34.239914     1.6089 5.3098e-02    278.876     99.824     29.963    29.3177    22.1550    1491.04 0.0000e+00
        966 27 May 2025 11:33:04     30.106    12.1423  34.237644     2.0151 5.3040e-02    278.914     99.838     29.830    29.3165    22.1542    1491.03 0.0000e+00
        967 27 May 2025 11:33:05     29.973    12.1412  34.235538     2.0304 5.3040e-02    278.819     99.802     29.698    29.3154    22.1536    1491.02 0.0000e+00
        968 27 May 2025 11:33:05     29.840    12.1402  34.233639     1.7157 5.3145e-02    278.862     99.816     29.566    29.3144    22.1530    1491.02 0.0000e+00
        969 27 May 2025 11:33:05     29.709    12.1392  34.231789     1.7176 5.3110e-02    278.796     99.791     29.437    29.3135    22.1525    1491.01 0.0000e+00
        970 27 May 2025 11:33:05     29.581    12.1382  34.229855     1.7786 5.3098e-02    278.591     99.715     29.310    29.3125    22.1519    1491.00 0.0000e+00
        971 27 May 2025 11:33:05     29.453    12.1372  34.227921     1.7786 5.3145e-02    278.567     99.705     29.183    29.3115    22.1513    1491.00 0.0000e+00
        972 27 May 2025 11:33:06     29.325    12.1362  34.226303     1.9331 5.3145e-02    278.491     99.676     29.056    29.3108    22.1509    1490.99 0.0000e+00
        973 27 May 2025 11:33:06     29.194    12.1353  34.225121     1.9236 5.3075e-02    278.445     99.656     28.927    29.3104    22.1508    1490.98 0.0000e+00
        974 27 May 2025 11:33:06     29.061    12.1346  34.224068     1.9598 5.3133e-02    278.358     99.620     28.795    29.3100    22.1506    1490.98 0.0000e+00
        975 27 May 2025 11:33:06     28.926    12.1339  34.222923     1.9636 5.3098e-02    278.357     99.616     28.661    29.3095    22.1503    1490.97 0.0000e+00
        976 27 May 2025 11:33:06     28.789    12.1333  34.221741     1.7462 5.3040e-02    278.263     99.579     28.525    29.3090    22.1500    1490.97 0.0000e+00
        977 27 May 2025 11:33:08     28.653    12.1326  34.220570     1.7290 5.3098e-02    278.263     99.577     28.391    29.3084    22.1497    1490.96 0.0000e+00
        978 27 May 2025 11:33:08     28.519    12.1319  34.219463     1.6547 5.3098e-02    278.212     99.556     28.257    29.3080    22.1495    1490.96 0.0000e+00
        979 27 May 2025 11:33:08     28.387    12.1312  34.218464     1.6566 5.3145e-02    278.297     99.584     28.127    29.3076    22.1493    1490.95 0.0000e+00
        980 27 May 2025 11:33:08     28.257    12.1306  34.217506     1.8835 5.3029e-02    278.361     99.605     27.998    29.3072    22.1491    1490.95 0.0000e+00
        981 27 May 2025 11:33:08     28.128    12.1300  34.216560     1.8835 6.0400e-02    278.361     99.602     27.870    29.3068    22.1489    1490.94 0.0000e+00
        982 27 May 2025 11:33:08     27.997    12.1295  34.215733     1.9656 5.3180e-02    278.655     99.705     27.741    29.3065    22.1488    1490.94 0.0000e+00
        983 27 May 2025 11:33:09     27.865    12.1290  34.214989     1.9560 5.6459e-02    278.567     99.671     27.610    29.3062    22.1487    1490.93 0.0000e+00
        984 27 May 2025 11:33:09     27.731    12.1285  34.214119     1.8072 5.3052e-02    278.614     99.686     27.476    29.3058    22.1484    1490.93 0.0000e+00
        985 27 May 2025 11:33:09     27.594    12.1281  34.213032     1.8034 5.3133e-02    278.616     99.686     27.341    29.3052    22.1480    1490.93 0.0000e+00
        986 27 May 2025 11:33:09     27.456    12.1275  34.211815     1.7329 5.3846e-02    278.540     99.659     27.205    29.3045    22.1476    1490.92 0.0000e+00
        987 27 May 2025 11:33:09     27.320    12.1269  34.210556     1.7653 5.9238e-02    278.516     99.649     27.069    29.3039    22.1472    1490.92 0.0000e+00
        988 27 May 2025 11:33:10     27.185    12.1262  34.209209     1.7863 5.7895e-02    278.599     99.677     26.936    29.3032    22.1468    1490.91 0.0000e+00
        989 27 May 2025 11:33:10     27.053    12.1255  34.207607     1.8130 6.8796e-02    278.636     99.688     26.805    29.3023    22.1462    1490.90 0.0000e+00
        990 27 May 2025 11:33:10     26.923    12.1246  34.205608     1.7996 5.7504e-02    278.439     99.616     26.676    29.3011    22.1454    1490.90 0.0000e+00
        991 27 May 2025 11:33:10     26.794    12.1237  34.203300     1.8225 6.4843e-02    278.645     99.688     26.548    29.2997    22.1445    1490.89 0.0000e+00
        992 27 May 2025 11:33:10     26.664    12.1226  34.200935     1.7939 7.1383e-02    278.491     99.632     26.420    29.2984    22.1437    1490.88 0.0000e+00
        993 27 May 2025 11:33:12     26.532    12.1214  34.198746     1.7348 6.1950e-02    278.573     99.660     26.289    29.2973    22.1431    1490.88 0.0000e+00
        994 27 May 2025 11:33:12     26.399    12.1202  34.196804     1.7405 7.4050e-02    278.723     99.712     26.157    29.2964    22.1426    1490.87 0.0000e+00
        995 27 May 2025 11:33:12     26.263    12.1192  34.194950     1.8397 7.2863e-02    278.573     99.657     26.022    29.2955    22.1421    1490.86 0.0000e+00
        996 27 May 2025 11:33:12     26.126    12.1182  34.193096     1.8511 6.8826e-02    278.658     99.687     25.887    29.2946    22.1415    1490.85 0.0000e+00
        997 27 May 2025 11:33:12     25.989    12.1173  34.191311     1.6775 7.8154e-02    278.529     99.641     25.751    29.2936    22.1410    1490.85 0.0000e+00
        998 27 May 2025 11:33:12     25.854    12.1164  34.189583     1.6756 7.1165e-02    278.722     99.710     25.617    29.2928    22.1405    1490.84 0.0000e+00
        999 27 May 2025 11:33:13     25.721    12.1155  34.187870     1.9369 9.1662e-02    278.680     99.694     25.485    29.2919    22.1399    1490.84 0.0000e+00
       1000 27 May 2025 11:33:13     25.589    12.1147  34.186283     1.9293 8.9780e-02    278.875     99.763     25.354    29.2910    22.1394    1490.83 0.0000e+00
       1001 27 May 2025 11:33:13     25.457    12.1139  34.184975     1.9102 1.0826e-01    278.717     99.705     25.224    29.2904    22.1391    1490.82 0.0000e+00
       1002 27 May 2025 11:33:13     25.325    12.1133  34.184002     1.9312 7.8052e-02    278.612     99.667     25.093    29.2901    22.1389    1490.82 0.0000e+00
       1003 27 May 2025 11:33:13     25.192    12.1127  34.183216     1.9293 1.0866e-01    278.784     99.727     24.962    29.2898    22.1388    1490.81 0.0000e+00
       1004 27 May 2025 11:33:14     25.058    12.1123  34.182320     1.9274 8.5010e-02    278.454     99.608     24.828    29.2893    22.1385    1490.81 0.0000e+00
       1005 27 May 2025 11:33:14     24.922    12.1119  34.181179     1.7767 8.6244e-02    278.554     99.643     24.694    29.2886    22.1380    1490.81 0.0000e+00
       1006 27 May 2025 11:33:14     24.786    12.1116  34.179829     1.7748 1.0049e-01    278.549     99.642     24.559    29.2877    22.1373    1490.80 0.0000e+00
       1007 27 May 2025 11:33:14     24.649    12.1111  34.178429     1.8721 1.1481e-01    278.452     99.607     24.423    29.2867    22.1367    1490.80 0.0000e+00
       1008 27 May 2025 11:33:14     24.512    12.1107  34.177177     1.8492 1.1701e-01    278.416     99.594     24.288    29.2859    22.1362    1490.79 0.0000e+00
       1009 27 May 2025 11:33:16     24.376    12.1102  34.176083     1.7729 1.2001e-01    278.617     99.666     24.153    29.2853    22.1358    1490.79 0.0000e+00
       1010 27 May 2025 11:33:16     24.242    12.1097  34.175056     1.7710 1.1742e-01    278.737     99.709     24.020    29.2848    22.1354    1490.78 0.0000e+00
       1011 27 May 2025 11:33:16     24.108    12.1093  34.174068     1.8282 1.4904e-01    278.780     99.723     23.887    29.2842    22.1351    1490.78 0.0000e+00
       1012 27 May 2025 11:33:16     23.974    12.1089  34.173191     1.8301 1.2847e-01    279.070     99.826     23.754    29.2838    22.1348    1490.77 0.0000e+00
       1013 27 May 2025 11:33:16     23.840    12.1085  34.172527     1.7996 1.3811e-01    279.064     99.823     23.622    29.2835    22.1346    1490.77 0.0000e+00
       1014 27 May 2025 11:33:17     23.706    12.1082  34.172005     1.7939 1.4512e-01    279.087     99.829     23.488    29.2833    22.1345    1490.77 0.0000e+00
       1015 27 May 2025 11:33:17     23.570    12.1079  34.171528     1.8187 1.4930e-01    279.297     99.904     23.355    29.2831    22.1344    1490.76 0.0000e+00
       1016 27 May 2025 11:33:17     23.435    12.1077  34.171055     1.9389 1.6268e-01    279.294     99.902     23.220    29.2829    22.1343    1490.76 0.0000e+00
       1017 27 May 2025 11:33:17     23.298    12.1075  34.170502     1.9274 1.5065e-01    279.244     99.882     23.085    29.2826    22.1341    1490.76 0.0000e+00
       1018 27 May 2025 11:33:17     23.162    12.1072  34.169811     1.8473 1.6057e-01    279.193     99.861     22.950    29.2821    22.1338    1490.75 0.0000e+00
       1019 27 May 2025 11:33:17     23.026    12.1070  34.169071     1.8339 1.7396e-01    279.064     99.813     22.815    29.2817    22.1335    1490.75 0.0000e+00
       1020 27 May 2025 11:33:18     22.890    12.1066  34.168365     1.9446 1.6704e-01    278.815     99.723     22.681    29.2813    22.1333    1490.75 0.0000e+00
       1021 27 May 2025 11:33:18     22.756    12.1063  34.167763     1.9217 1.8193e-01    278.575     99.635     22.548    29.2811    22.1331    1490.74 0.0000e+00
       1022 27 May 2025 11:33:18     22.624    12.1060  34.167355     1.8187 1.8506e-01    278.491     99.604     22.416    29.2810    22.1331    1490.74 0.0000e+00
       1023 27 May 2025 11:33:18     22.491    12.1057  34.167179     1.8015 2.0314e-01    278.088     99.459     22.285    29.2811    22.1332    1490.74 0.0000e+00
       1024 27 May 2025 11:33:18     22.359    12.1055  34.167145     1.8721 1.9841e-01    278.052     99.446     22.155    29.2812    22.1334    1490.73 0.0000e+00
       1025 27 May 2025 11:33:20     22.227    12.1054  34.167076     1.8702 1.9763e-01    278.052     99.445     22.024    29.2813    22.1335    1490.73 0.0000e+00
       1026 27 May 2025 11:33:20     22.096    12.1054  34.166843     1.7748 2.1198e-01    278.184     99.491     21.894    29.2812    22.1334    1490.73 0.0000e+00
       1027 27 May 2025 11:33:20     21.965    12.1053  34.166431     1.7901 2.2807e-01    278.252     99.513     21.764    29.2809    22.1332    1490.73 0.0000e+00
       1028 27 May 2025 11:33:20     21.836    12.1052  34.165821     1.8893 2.2053e-01    278.229     99.504     21.636    29.2805    22.1329    1490.72 0.0000e+00
       1029 27 May 2025 11:33:20     21.708    12.1050  34.164959     1.9007 2.1913e-01    278.437     99.570     21.509    29.2798    22.1324    1490.72 0.0000e+00
       1030 27 May 2025 11:33:21     21.581    12.1048  34.163910     1.9636 2.4619e-01    278.595     99.619     21.384    29.2790    22.1318    1490.72 0.0000e+00
       1031 27 May 2025 11:33:21     21.454    12.1045  34.162777     1.9579 2.5190e-01    278.786     99.673     21.258    29.2782    22.1312    1490.71 0.0000e+00
       1032 27 May 2025 11:33:21     21.326    12.1043  34.161617     2.0476 2.5020e-01    278.811     99.646     21.131    29.2774    22.1306    1490.71 0.0000e+00
       1033 27 May 2025 11:33:21     21.197    12.1040  34.160389     2.0590 2.7531e-01    278.760     99.599     21.003    29.2765    22.1300    1490.70 0.0000e+00
       1034 27 May 2025 11:33:21     21.066    12.1036  34.158989     1.8072 2.7986e-01    278.627     99.545     20.873    29.2755    22.1293    1490.70 0.0000e+00
       1035 27 May 2025 11:33:22     20.935    12.1032  34.157448     1.8034 2.9235e-01    278.798     99.588     20.744    29.2744    22.1285    1490.69 0.0000e+00
       1036 27 May 2025 11:33:22     20.805    12.1028  34.155903     1.7023 2.9582e-01    278.603     99.495     20.615    29.2733    22.1277    1490.69 0.0000e+00
       1037 27 May 2025 11:33:22     20.676    12.1023  34.154472     1.7176 3.0341e-01    278.621     99.472     20.487    29.2724    22.1271    1490.68 0.0000e+00
       1038 27 May 2025 11:33:22     20.549    12.1018  34.153118     1.6966 3.2573e-01    278.504     99.412     20.361    29.2715    22.1265    1490.68 0.0000e+00
       1039 27 May 2025 11:33:22     20.423    12.1014  34.151791     2.0953 3.3372e-01    278.289     99.317     20.236    29.2706    22.1259    1490.67 0.0000e+00
       1040 27 May 2025 11:33:22     20.297    12.1009  34.150543     2.0781 3.5670e-01    278.356     99.324     20.111    29.2699    22.1254    1490.67 0.0000e+00
       1041 27 May 2025 11:33:24     20.170    12.1004  34.149319     2.0018 3.5920e-01    278.222     99.263     19.985    29.2691    22.1249    1490.67 0.0000e+00
       1042 27 May 2025 11:33:24     20.041    12.1000  34.147781     1.9846 3.5546e-01    278.038     99.179     19.858    29.2680    22.1241    1490.66 0.0000e+00
       1043 27 May 2025 11:33:24     19.910    12.0995  34.145519     1.8683 3.8774e-01    277.974     99.144     19.728    29.2663    22.1229    1490.65 0.0000e+00
       1044 27 May 2025 11:33:24     19.777    12.0989  34.142227     1.8721 3.8960e-01    277.847     99.091     19.596    29.2637    22.1210    1490.65 0.0000e+00
       1045 27 May 2025 11:33:24     19.644    12.0980  34.137596     1.8797 4.1918e-01    277.521     98.972     19.464    29.2600    22.1183    1490.64 0.0000e+00
       1046 27 May 2025 11:33:25     19.510    12.0967  34.130974     1.8816 4.1508e-01    277.469     98.947     19.332    29.2548    22.1145    1490.62 0.0000e+00
       1047 27 May 2025 11:33:25     19.378    12.0948  34.121635     1.7901 4.3741e-01    277.373     98.905     19.201    29.2475    22.1092    1490.61 0.0000e+00
       1048 27 May 2025 11:33:25     19.248    12.0921  34.109089     1.8015 4.6347e-01    277.396     98.907     19.072    29.2378    22.1021    1490.58 0.0000e+00
       1049 27 May 2025 11:33:25     19.120    12.0883  34.092834     1.9484 4.8459e-01    277.463     98.927     18.945    29.2254    22.0932    1490.55 0.0000e+00
       1050 27 May 2025 11:33:25     18.992    12.0832  34.074570     1.9751 4.8027e-01    277.475     98.921     18.818    29.2120    22.0837    1490.52 0.0000e+00
       1051 27 May 2025 11:33:26     18.863    12.0770  34.058308     1.9369 5.1022e-01    277.281     98.838     18.690    29.2015    22.0767    1490.48 0.0000e+00
       1052 27 May 2025 11:33:26     18.732    12.0704  34.044117     1.9217 5.1616e-01    277.247     98.816     18.561    29.1931    22.0714    1490.45 0.0000e+00
       1053 27 May 2025 11:33:26     18.599    12.0643  34.028160     1.8721 5.4204e-01    277.389     98.864     18.429    29.1828    22.0645    1490.41 0.0000e+00
       1054 27 May 2025 11:33:26     18.464    12.0584  34.009949     1.8626 5.7621e-01    277.244     98.813     18.295    29.1701    22.0557    1490.37 0.0000e+00
       1055 27 May 2025 11:33:26     18.327    12.0521  33.992432     1.7729 5.9736e-01    277.374     98.833     18.160    29.1584    22.0478    1490.34 0.0000e+00
       1056 27 May 2025 11:33:26     18.191    12.0457  33.977123     1.7557 6.3766e-01    277.266     98.792     18.025    29.1490    22.0417    1490.30 0.0000e+00
       1057 27 May 2025 11:33:27     18.056    12.0396  33.963150     1.8587 6.4763e-01    277.327     98.809     17.891    29.1405    22.0362    1490.27 0.0000e+00
       1058 27 May 2025 11:33:27     17.923    12.0341  33.949947     1.8740 6.8591e-01    277.316     98.765     17.759    29.1323    22.0308    1490.24 0.0000e+00
       1059 27 May 2025 11:33:27     17.792    12.0291  33.937706     1.9408 7.0045e-01    277.532     98.826     17.629    29.1245    22.0257    1490.21 0.0000e+00
       1060 27 May 2025 11:33:27     17.661    12.0247  33.926651     1.9179 7.1826e-01    277.469     98.789     17.500    29.1176    22.0211    1490.18 0.0000e+00
       1061 27 May 2025 11:33:27     17.530    12.0207  33.917461     1.8797 7.4121e-01    277.477     98.802     17.370    29.1120    22.0174    1490.16 0.0000e+00
       1062 27 May 2025 11:33:29     17.398    12.0173  33.910168     1.8702 7.7514e-01    277.400     98.753     17.239    29.1077    22.0147    1490.14 0.0000e+00
       1063 27 May 2025 11:33:29     17.264    12.0146  33.903530     1.8778 7.9991e-01    277.383     98.738     17.106    29.1035    22.0120    1490.12 0.0000e+00
       1064 27 May 2025 11:33:29     17.127    12.0125  33.896351     1.8092 8.3617e-01    277.277     98.665     16.971    29.0984    22.0084    1490.11 0.0000e+00
       1065 27 May 2025 11:33:29     16.990    12.0108  33.888519     1.8072 8.9045e-01    277.039     98.558     16.834    29.0924    22.0040    1490.09 0.0000e+00
       1066 27 May 2025 11:33:29     16.852    12.0092  33.880192     2.0285 9.1289e-01    276.822     98.466     16.698    29.0857    21.9991    1490.08 0.0000e+00
       1067 27 May 2025 11:33:30     16.716    12.0078  33.870705     2.0266 9.6728e-01    276.690     98.396     16.563    29.0778    21.9932    1490.06 0.0000e+00
       1068 27 May 2025 11:33:30     16.581    12.0068  33.859245     1.8092 9.8670e-01    276.478     98.329     16.429    29.0678    21.9857    1490.04 0.0000e+00
       1069 27 May 2025 11:33:30     16.447    12.0060  33.846161     1.8034 1.0314e+00    276.214     98.227     16.297    29.0560    21.9767    1490.02 0.0000e+00
       1070 27 May 2025 11:33:30     16.314    12.0055  33.832600     2.0056 1.0597e+00    276.087     98.161     16.165    29.0435    21.9671    1490.00 0.0000e+00
       1071 27 May 2025 11:33:30     16.180    12.0054  33.818550     1.9923 1.1034e+00    275.957     98.081     16.033    29.0303    21.9568    1489.99 0.0000e+00
       1072 27 May 2025 11:33:31     16.046    12.0057  33.801716     2.4710 1.1472e+00    275.941     98.045     15.899    29.0141    21.9442    1489.96 0.0000e+00
       1073 27 May 2025 11:33:31     15.910    12.0064  33.781075     2.4977 1.1945e+00    275.736     97.936     15.765    28.9939    21.9285    1489.94 0.0000e+00
       1074 27 May 2025 11:33:31     15.774    12.0073  33.758183     1.9617 1.2505e+00    275.852     97.946     15.630    28.9715    21.9110    1489.92 0.0000e+00
       1075 27 May 2025 11:33:31     15.638    12.0082  33.732349     1.9675 1.3118e+00    275.325     97.712     15.495    28.9463    21.8913    1489.89 0.0000e+00
       1076 27 May 2025 11:33:31     15.502    12.0088  33.703785     2.1487 1.3531e+00    275.091     97.637     15.361    28.9187    21.8698    1489.85 0.0000e+00
       1077 27 May 2025 11:33:31     15.368    12.0091  33.676895     2.1410 1.4055e+00    274.742     97.481     15.227    28.8930    21.8498    1489.82 0.0000e+00
       1078 27 May 2025 11:33:33     15.233    12.0090  33.654480     2.3966 1.4469e+00    274.373     97.343     15.094    28.8718    21.8334    1489.79 0.0000e+00
       1079 27 May 2025 11:33:33     15.100    12.0086  33.634239     2.3909 1.5221e+00    274.243     97.265     14.962    28.8530    21.8189    1489.77 0.0000e+00
       1080 27 May 2025 11:33:33     14.967    12.0080  33.612080     2.1582 1.5742e+00    273.732     97.068     14.830    28.8324    21.8031    1489.74 0.0000e+00
       1081 27 May 2025 11:33:33     14.833    12.0072  33.586292     2.1716 1.6466e+00    273.549     96.984     14.698    28.8086    21.7848    1489.71 0.0000e+00
       1082 27 May 2025 11:33:33     14.700    12.0062  33.557529     2.1181 1.7070e+00    273.236     96.860     14.566    28.7821    21.7644    1489.67 0.0000e+00
       1083 27 May 2025 11:33:34     14.567    12.0053  33.528461     2.1162 1.7864e+00    273.250     96.851     14.434    28.7552    21.7437    1489.63 0.0000e+00
       1084 27 May 2025 11:33:34     14.433    12.0047  33.500919     2.3604 1.8641e+00    273.012     96.751     14.302    28.7296    21.7239    1489.60 0.0000e+00
       1085 27 May 2025 11:33:34     14.299    12.0044  33.475395     2.3547 1.9219e+00    272.932     96.718     14.169    28.7056    21.7054    1489.56 0.0000e+00
       1086 27 May 2025 11:33:34     14.165    12.0043  33.451145     2.4538 2.0170e+00    272.723     96.649     14.036    28.6827    21.6877    1489.53 0.0000e+00
       1087 27 May 2025 11:33:34     14.031    12.0042  33.423717     2.5778 2.0992e+00    272.452     96.551     13.903    28.6568    21.6676    1489.50 0.0000e+00
       1088 27 May 2025 11:33:35     13.897    12.0040  33.389412     2.5759 2.1872e+00    272.326     96.501     13.770    28.6244    21.6425    1489.46 0.0000e+00
       1089 27 May 2025 11:33:35     13.764    12.0036  33.348942     2.5168 2.2868e+00    272.282     96.484     13.638    28.5863    21.6131    1489.41 0.0000e+00
       1090 27 May 2025 11:33:35     13.632    12.0028  33.305172     2.5206 2.3713e+00    272.039     96.395     13.507    28.5455    21.5817    1489.36 0.0000e+00
       1091 27 May 2025 11:33:35     13.500    12.0013  33.260975     2.6961 2.4524e+00    271.927     96.351     13.377    28.5047    21.5503    1489.30 0.0000e+00
       1092 27 May 2025 11:33:35     13.370    11.9992  33.218845     2.7132 2.5658e+00    272.094     96.407     13.248    28.4664    21.5210    1489.25 0.0000e+00
       1093 27 May 2025 11:33:37     13.240    11.9966  33.182270     2.4500 2.6657e+00    271.859     96.321     13.119    28.4337    21.4961    1489.20 0.0000e+00
       1094 27 May 2025 11:33:37     13.110    11.9938  33.152134     2.4577 2.7908e+00    272.021     96.377     12.991    28.4073    21.4762    1489.15 0.0000e+00
       1095 27 May 2025 11:33:37     12.980    11.9910  33.124874     2.3985 2.9333e+00    272.070     96.390     12.862    28.3836    21.4583    1489.11 0.0000e+00
       1096 27 May 2025 11:33:37     12.851    11.9882  33.098347     2.3985 3.0743e+00    271.970     96.354     12.733    28.3606    21.4410    1489.07 0.0000e+00
       1097 27 May 2025 11:33:37     12.722    11.9855  33.072666     2.3947 3.1948e+00    271.770     96.282     12.606    28.3384    21.4243    1489.03 0.0000e+00
       1098 27 May 2025 11:33:37     12.595    11.9827  33.049061     2.4043 3.3287e+00    271.931     96.337     12.480    28.3182    21.4091    1489.00 0.0000e+00
       1099 27 May 2025 11:33:38     12.471    11.9799  33.028500     2.9479 3.4148e+00    271.760     96.271     12.357    28.3008    21.3961    1488.97 0.0000e+00
       1100 27 May 2025 11:33:38     12.349    11.9772  33.010754     2.9517 3.5455e+00    271.848     96.297     12.237    28.2860    21.3851    1488.94 0.0000e+00
       1101 27 May 2025 11:33:38     12.229    11.9748  32.995682     2.5187 3.6756e+00    271.911     96.319     12.118    28.2736    21.3759    1488.91 0.0000e+00
       1102 27 May 2025 11:33:38     12.110    11.9727  32.983952     2.5206 3.8247e+00    271.948     96.326     11.999    28.2641    21.3690    1488.89 0.0000e+00
       1103 27 May 2025 11:33:38     11.991    11.9709  32.976475     2.1735 3.9763e+00    271.994     96.336     11.881    28.2584    21.3649    1488.88 0.0000e+00
       1104 27 May 2025 11:33:39     11.871    11.9696  32.972008     2.1773 4.1276e+00    272.030     96.340     11.763    28.2552    21.3626    1488.87 0.0000e+00
       1105 27 May 2025 11:33:39     11.751    11.9686  32.968098     2.4729 4.2987e+00    272.249     96.413     11.644    28.2523    21.3605    1488.86 0.0000e+00
       1106 27 May 2025 11:33:39     11.631    11.9679  32.963982     2.4786 4.4808e+00    272.164     96.388     11.525    28.2490    21.3581    1488.85 0.0000e+00
       1107 27 May 2025 11:33:39     11.512    11.9673  32.960094     2.4844 4.6472e+00    272.227     96.410     11.407    28.2458    21.3557    1488.84 0.0000e+00
       1108 27 May 2025 11:33:39     11.393    11.9667  32.956337     2.5073 4.8367e+00    272.006     96.330     11.289    28.2428    21.3535    1488.83 0.0000e+00
       1109 27 May 2025 11:33:41     11.276    11.9660  32.952545     2.3947 4.9978e+00    272.010     96.329     11.173    28.2397    21.3512    1488.83 0.0000e+00
       1110 27 May 2025 11:33:41     11.160    11.9654  32.948933     2.3947 5.1744e+00    271.700     96.215     11.058    28.2368    21.3491    1488.82 0.0000e+00
       1111 27 May 2025 11:33:41     11.044    11.9648  32.945602     2.3871 5.3514e+00    271.356     96.091     10.943    28.2341    21.3471    1488.81 0.0000e+00
       1112 27 May 2025 11:33:41     10.929    11.9643  32.942356     2.6293 5.5574e+00    271.207     96.036     10.829    28.2315    21.3452    1488.80 0.0000e+00
       1113 27 May 2025 11:33:41     10.814    11.9638  32.939144     2.6122 5.7475e+00    271.041     95.974     10.715    28.2288    21.3432    1488.80 0.0000e+00
       1114 27 May 2025 11:33:41     10.699    11.9634  32.936012     2.6408 5.9740e+00    270.911     95.926     10.601    28.2262    21.3412    1488.79 0.0000e+00
       1115 27 May 2025 11:33:42     10.583    11.9632  32.932465     2.6370 6.2230e+00    270.832     95.899     10.487    28.2231    21.3388    1488.78 0.0000e+00
       1116 27 May 2025 11:33:42     10.468    11.9630  32.927898     2.6465 6.4994e+00    270.725     95.861     10.372    28.2189    21.3356    1488.78 0.0000e+00
       1117 27 May 2025 11:33:42     10.352    11.9628  32.922344     2.6465 6.7394e+00    270.921     95.928     10.258    28.2138    21.3317    1488.77 0.0000e+00
