       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        177 27 May 2025 12:12:49      0.844    12.3320  30.305056     2.1372 8.2348e+02    221.700     77.841      0.836    25.4964    19.1634    1486.67 0.0000e+00
        178 27 May 2025 12:12:49      0.847    12.3261  30.301746     2.1544 8.9317e+02    219.852     77.193      0.839    25.4974    19.1651    1486.65 0.0000e+00
        179 27 May 2025 12:12:49      0.849    12.3232  30.299183     2.1639 8.0940e+02    218.287     76.644      0.841    25.4969    19.1653    1486.64 0.0000e+00
        180 27 May 2025 12:12:49      0.850    12.3244  30.298601     2.1792 6.7580e+02    216.766     76.109      0.842    25.4956    19.1641    1486.64 0.0000e+00
        181 27 May 2025 12:12:49      0.848    12.3277  30.299982     2.2364 6.9208e+02    215.585     75.692      0.840    25.4947    19.1628    1486.65 0.0000e+00
        182 27 May 2025 12:12:49      0.846    12.3307  30.301903     2.2231 6.3392e+02    214.311     75.240      0.838    25.4944    19.1620    1486.66 0.0000e+00
        183 27 May 2025 12:12:50      0.844    12.3327  30.302635     2.1372 9.0495e+02    213.243     74.869      0.836    25.4937    19.1612    1486.67 0.0000e+00
        184 27 May 2025 12:12:50      0.843    12.3337  30.301659     2.1410 8.3453e+02    212.274     74.548      0.836    25.4921    19.1598    1486.67 0.0000e+00
        185 27 May 2025 12:12:50      0.844    12.3343  30.299519     2.2478 9.5511e+02    211.711     74.354      0.836    25.4897    19.1578    1486.67 0.0000e+00
        186 27 May 2025 12:12:50      0.845    12.3349  30.296949     2.2421 1.5742e+03    211.422     74.246      0.837    25.4869    19.1555    1486.67 0.0000e+00
        187 27 May 2025 12:12:50      0.846    12.3357  30.294542     2.2669 5.5667e+02    211.681     74.308      0.838    25.4841    19.1532    1486.67 0.0000e+00
        188 27 May 2025 12:12:51      0.846    12.3370  30.292562     2.2803 1.0222e+03    212.553     74.591      0.838    25.4814    19.1509    1486.67 0.0000e+00
        189 27 May 2025 12:12:51      0.846    12.3391  30.290983     2.3356 8.9161e+02    213.644     74.986      0.838    25.4786    19.1484    1486.67 0.0000e+00
        190 27 May 2025 12:12:51      0.846    12.3420  30.289677     2.3318 6.9299e+02    215.270     75.586      0.838    25.4754    19.1454    1486.68 0.0000e+00
        191 27 May 2025 12:12:51      0.846    12.3455  30.288492     2.3909 6.6323e+02    217.370     76.339      0.838    25.4719    19.1421    1486.69 0.0000e+00
        192 27 May 2025 12:12:51      0.846    12.3492  30.287252     2.3985 8.1046e+02    219.653     77.145      0.838    25.4683    19.1386    1486.70 0.0000e+00
        193 27 May 2025 12:12:53      0.846    12.3527  30.285715     2.4043 6.9618e+02    221.917     77.916      0.839    25.4644    19.1350    1486.70 0.0000e+00
        194 27 May 2025 12:12:53      0.846    12.3558  30.283634     2.3356 1.0249e+03    224.497     78.759      0.839    25.4604    19.1313    1486.71 0.0000e+00
        195 27 May 2025 12:12:53      0.846    12.3585  30.281082     2.3318 6.9785e+02    226.740     79.509      0.838    25.4562    19.1277    1486.71 0.0000e+00
        196 27 May 2025 12:12:53      0.846    12.3606  30.278336     2.3222 6.6092e+02    229.062     80.338      0.838    25.4523    19.1242    1486.72 0.0000e+00
        197 27 May 2025 12:12:53      0.846    12.3623  30.275270     2.3356 5.3195e+02    231.222     81.143      0.838    25.4483    19.1209    1486.72 0.0000e+00
        198 27 May 2025 12:12:54      0.846    12.3639  30.271437     2.3528 5.3861e+02    233.659     82.042      0.838    25.4436    19.1170    1486.72 0.0000e+00
        199 27 May 2025 12:12:54      0.846    12.3655  30.267025     2.3566 6.5317e+02    235.768     82.787      0.838    25.4385    19.1127    1486.72 0.0000e+00
        200 27 May 2025 12:12:54      0.845    12.3672  30.263390     2.3127 7.0690e+02    237.734     83.470      0.837    25.4339    19.1089    1486.72 0.0000e+00
        201 27 May 2025 12:12:54      0.844    12.3690  30.262268     2.3413 6.2498e+02    239.646     84.089      0.836    25.4317    19.1068    1486.72 0.0000e+00
        202 27 May 2025 12:12:54      0.843    12.3704  30.263010     2.3432 7.6172e+02    240.965     84.486      0.835    25.4314    19.1064    1486.73 0.0000e+00
        203 27 May 2025 12:12:54      0.843    12.3703  30.262390     2.3337 6.4004e+02    241.766     84.734      0.835    25.4309    19.1060    1486.72 0.0000e+00
        204 27 May 2025 12:12:55      0.845    12.3683  30.258818     2.2459 5.3230e+02    241.896     84.787      0.837    25.4290    19.1049    1486.72 0.0000e+00
        205 27 May 2025 12:12:55      0.848    12.3650  30.253567     2.2498 6.8293e+02    241.495     84.697      0.840    25.4263    19.1034    1486.70 0.0000e+00
        206 27 May 2025 12:12:55      0.850    12.3630  30.248993     2.3928 6.0010e+02    240.952     84.542      0.843    25.4234    19.1015    1486.69 0.0000e+00
        207 27 May 2025 12:12:55      0.851    12.3638  30.247316     2.3909 5.0600e+02    240.367     84.349      0.843    25.4213    19.0998    1486.69 0.0000e+00
        208 27 May 2025 12:12:55      0.849    12.3657  30.249243     2.1601 7.3476e+02    239.768     84.122      0.841    25.4219    19.0998    1486.70 0.0000e+00
        209 27 May 2025 12:12:56      0.846    12.3653  30.253422     2.1620 7.1669e+02    238.850     83.775      0.838    25.4260    19.1031    1486.70 0.0000e+00
        210 27 May 2025 12:12:56      0.845    12.3604  30.257626     2.3432 7.4445e+02    238.061     83.475      0.837    25.4332    19.1095    1486.69 0.0000e+00
        211 27 May 2025 12:12:56      0.847    12.3511  30.258329     2.3337 5.6426e+02    237.076     83.137      0.839    25.4401    19.1165    1486.67 0.0000e+00
        212 27 May 2025 12:12:56      0.851    12.3408  30.254572     2.5702 4.9931e+02    235.983     82.784      0.843    25.4436    19.1210    1486.64 0.0000e+00
        213 27 May 2025 12:12:56      0.855    12.3339  30.251699     2.5855 6.3753e+02    235.092     82.485      0.847    25.4456    19.1237    1486.62 0.0000e+00
        214 27 May 2025 12:12:58      0.856    12.3329  30.254765     2.3013 4.4697e+02    234.314     82.201      0.848    25.4492    19.1267    1486.62 0.0000e+00
        215 27 May 2025 12:12:58      0.854    12.3353  30.264353     2.3203 4.6826e+02    233.179     81.785      0.846    25.4564    19.1318    1486.63 0.0000e+00
        216 27 May 2025 12:12:58      0.851    12.3368  30.276743     2.3394 6.5460e+02    232.203     81.443      0.843    25.4669    19.1397    1486.65 0.0000e+00
        217 27 May 2025 12:12:58      0.848    12.3338  30.287001     2.3661 6.0868e+02    231.022     81.048      0.840    25.4785    19.1492    1486.65 0.0000e+00
        218 27 May 2025 12:12:58      0.848    12.3251  30.292072     2.3508 5.7058e+02    229.450     80.534      0.840    25.4890    19.1589    1486.64 0.0000e+00
        219 27 May 2025 12:12:59      0.850    12.3131  30.289190     2.3222 5.0656e+02    228.037     80.056      0.843    25.4945    19.1652    1486.60 0.0000e+00
        220 27 May 2025 12:12:59      0.854    12.3017  30.280651     2.3203 7.0075e+02    226.805     79.626      0.847    25.4943    19.1671    1486.56 0.0000e+00
        221 27 May 2025 12:12:59      0.857    12.2945  30.274567     2.3299 4.8512e+02    226.245     79.413      0.850    25.4936    19.1677    1486.54 0.0000e+00
        222 27 May 2025 12:12:59      0.859    12.2928  30.276337     2.3375 6.0537e+02    226.325     79.428      0.851    25.4963    19.1702    1486.53 0.0000e+00
        223 27 May 2025 12:12:59      0.858    12.2953  30.285103     2.5130 5.5304e+02    226.924     79.628      0.850    25.5028    19.1748    1486.55 0.0000e+00
        224 27 May 2025 12:12:59      0.857    12.2985  30.295053     2.5073 4.8079e+02    227.482     79.821      0.849    25.5099    19.1796    1486.57 0.0000e+00
        225 27 May 2025 12:13:00      0.856    12.3005  30.299381     2.3680 7.0106e+02    228.311     80.111      0.848    25.5126    19.1814    1486.58 0.0000e+00
        226 27 May 2025 12:13:00      0.856    12.3010  30.295382     2.3661 5.7697e+02    228.739     80.262      0.848    25.5085    19.1782    1486.58 0.0000e+00
        227 27 May 2025 12:13:00      0.857    12.3007  30.286549     2.5187 7.4007e+02    228.675     80.246      0.849    25.5005    19.1720    1486.57 0.0000e+00
        228 27 May 2025 12:13:00      0.857    12.3008  30.279665     2.5015 6.2676e+02    227.960     80.010      0.849    25.4940    19.1670    1486.56 0.0000e+00
        229 27 May 2025 12:13:00      0.856    12.3020  30.279030     2.3928 6.4919e+02    226.860     79.630      0.848    25.4926    19.1657    1486.56 0.0000e+00
        230 27 May 2025 12:13:02      0.856    12.3045  30.282057     2.3642 7.7413e+02    225.227     79.055      0.848    25.4938    19.1662    1486.57 0.0000e+00
        231 27 May 2025 12:13:02      0.855    12.3076  30.281965     2.4615 5.4085e+02    223.547     78.462      0.848    25.4915    19.1638    1486.58 0.0000e+00
        232 27 May 2025 12:13:02      0.856    12.3111  30.276037     2.4481 5.3662e+02    221.746     77.830      0.848    25.4836    19.1572    1486.58 0.0000e+00
        233 27 May 2025 12:13:02      0.856    12.3151  30.268297     2.4081 5.0248e+02    219.883     77.178      0.849    25.4738    19.1488    1486.58 0.0000e+00
        234 27 May 2025 12:13:02      0.856    12.3201  30.264338     2.4290 5.4823e+02    218.345     76.642      0.848    25.4667    19.1425    1486.59 0.0000e+00
        235 27 May 2025 12:13:03      0.854    12.3263  30.266478     2.6846 4.6856e+02    216.808     76.110      0.846    25.4645    19.1397    1486.61 0.0000e+00
        236 27 May 2025 12:13:03      0.852    12.3324  30.272732     2.6885 5.9697e+02    215.313     75.593      0.844    25.4662    19.1399    1486.63 0.0000e+00
        237 27 May 2025 12:13:03      0.850    12.3370  30.277967     2.3947 6.7404e+02    214.057     75.158      0.842    25.4679    19.1405    1486.65 0.0000e+00
        238 27 May 2025 12:13:03      0.850    12.3394  30.277815     2.3909 5.3533e+02    213.026     74.794      0.842    25.4661    19.1386    1486.66 0.0000e+00
        239 27 May 2025 12:13:03      0.851    12.3402  30.272141     2.7037 4.5050e+02    212.830     74.716      0.843    25.4603    19.1340    1486.66 0.0000e+00
        240 27 May 2025 12:13:03      0.853    12.3401  30.263952     2.7018 5.5984e+02    212.865     74.724      0.845    25.4528    19.1282    1486.65 0.0000e+00
        241 27 May 2025 12:13:04      0.854    12.3399  30.256071     2.6865 4.9238e+02    213.100     74.809      0.846    25.4456    19.1227    1486.64 0.0000e+00
        242 27 May 2025 12:13:04      0.854    12.3401  30.250084     2.5492 5.4015e+02    213.295     74.892      0.846    25.4399    19.1183    1486.63 0.0000e+00
        243 27 May 2025 12:13:04      0.853    12.3409  30.246574     2.5416 5.6364e+02    213.451     74.953      0.845    25.4362    19.1152    1486.63 0.0000e+00
        244 27 May 2025 12:13:04      0.852    12.3423  30.245369     2.5721 6.5904e+02    214.077     75.169      0.844    25.4340    19.1133    1486.63 0.0000e+00
        245 27 May 2025 12:13:04      0.851    12.3446  30.246119     2.5778 5.3311e+02    214.716     75.381      0.843    25.4332    19.1123    1486.64 0.0000e+00
        246 27 May 2025 12:13:06      0.850    12.3474  30.247711     2.6103 5.6168e+02    215.870     75.772      0.843    25.4328    19.1115    1486.65 0.0000e+00
        247 27 May 2025 12:13:06      0.851    12.3500  30.248049     2.6160 6.4919e+02    217.062     76.184      0.843    25.4313    19.1099    1486.65 0.0000e+00
        248 27 May 2025 12:13:06      0.852    12.3524  30.245857     2.5378 5.2080e+02    218.542     76.719      0.844    25.4277    19.1067    1486.66 0.0000e+00
        249 27 May 2025 12:13:06      0.853    12.3548  30.241985     2.5130 5.2035e+02    220.008     77.244      0.846    25.4225    19.1022    1486.66 0.0000e+00
        250 27 May 2025 12:13:06      0.854    12.3574  30.238190     2.5759 5.8140e+02    221.053     77.613      0.846    25.4172    19.0977    1486.66 0.0000e+00
        251 27 May 2025 12:13:07      0.854    12.3602  30.235407     2.5835 3.9803e+02    222.066     77.960      0.846    25.4127    19.0937    1486.67 0.0000e+00
        252 27 May 2025 12:13:07      0.853    12.3632  30.233850     2.4748 4.3608e+02    222.742     78.179      0.846    25.4092    19.0905    1486.67 0.0000e+00
        253 27 May 2025 12:13:07      0.852    12.3663  30.233604     2.4844 4.7133e+02    222.921     78.234      0.845    25.4070    19.0882    1486.68 0.0000e+00
        254 27 May 2025 12:13:07      0.852    12.3687  30.234480     2.6808 4.8006e+02    222.869     78.213      0.844    25.4061    19.0871    1486.69 0.0000e+00
        255 27 May 2025 12:13:07      0.851    12.3702  30.235416     2.6713 3.8202e+02    222.570     78.108      0.843    25.4060    19.0867    1486.70 0.0000e+00
        256 27 May 2025 12:13:08      0.851    12.3709  30.234800     2.5397 3.6963e+02    222.210     77.984      0.844    25.4049    19.0858    1486.70 0.0000e+00
        257 27 May 2025 12:13:08      0.852    12.3713  30.232683     2.5397 4.2193e+02    221.702     77.878      0.844    25.4027    19.0840    1486.69 0.0000e+00
        258 27 May 2025 12:13:08      0.852    12.3718  30.231153     2.4596 7.1779e+02    220.704     77.639      0.845    25.4009    19.0826    1486.69 0.0000e+00
        259 27 May 2025 12:13:08      0.852    12.3726  30.231897     2.4481 5.5075e+02    220.056     77.323      0.844    25.4011    19.0825    1486.70 0.0000e+00
        260 27 May 2025 12:13:08      0.851    12.3734  30.234327     2.4043 5.7874e+02    220.976     77.575      0.843    25.4028    19.0837    1486.70 0.0000e+00
        261 27 May 2025 12:13:08      0.849    12.3736  30.235868     2.3814 5.7811e+02    225.569     79.156      0.842    25.4041    19.0847    1486.70 0.0000e+00
        262 27 May 2025 12:13:10      0.850    12.3727  30.234735     2.5130 8.6250e+02    233.899     82.062      0.842    25.4036    19.0845    1486.70 0.0000e+00
        263 27 May 2025 12:13:10      0.851    12.3710  30.231455     2.5206 7.2235e+02    244.742     85.863      0.843    25.4017    19.0833    1486.69 0.0000e+00
        264 27 May 2025 12:13:10      0.852    12.3694  30.227839     2.7342 6.7448e+02    256.579     90.004      0.844    25.3995    19.0819    1486.68 0.0000e+00
        265 27 May 2025 12:13:10      0.852    12.3688  30.225998     2.7361 4.5416e+02    268.613     94.233      0.844    25.3982    19.0810    1486.68 0.0000e+00
        266 27 May 2025 12:13:10      0.850    12.3693  30.226768     2.7132 7.6673e+02    279.260     97.982      0.842    25.3986    19.0812    1486.68 0.0000e+00
        267 27 May 2025 12:13:11      0.848    12.3696  30.228935     2.4748 7.4559e+02    287.785    100.993      0.840    25.4004    19.0826    1486.69 0.0000e+00
        268 27 May 2025 12:13:11      0.846    12.3685  30.231031     2.4977 7.0459e+02    293.418    102.953      0.839    25.4031    19.0848    1486.69 0.0000e+00
        269 27 May 2025 12:13:11      0.846    12.3657  30.232918     2.4844 8.2007e+02    295.938    103.828      0.839    25.4067    19.0881    1486.68 0.0000e+00
        270 27 May 2025 12:13:11      0.848    12.3617  30.236303     2.4996 8.8579e+02    296.588    104.054      0.840    25.4126    19.0933    1486.67 0.0000e+00
        271 27 May 2025 12:13:11      0.849    12.3573  30.244198     2.5683 7.5906e+02    296.129    103.893      0.841    25.4228    19.1020    1486.67 0.0000e+00
